"Continent","Age Group","Year","Mental Disorder","Percent"
"Europe","40-59 years",1990,"Depressive disorders",27.0001178979369
"Europe","40-59 years",1990,"Eating disorders",0.656797635974511
"Europe","40-59 years",1990,"Schizophrenia",2.68695554136366
"Europe","40-59 years",1991,"Anxiety disorders",26.44363430459
"Europe","40-59 years",1991,"Bipolar disorder",5.11307520485814
"Europe","40-59 years",1991,"Depressive disorders",26.919421714366
"Europe","40-59 years",1991,"Eating disorders",0.657562433931385
"Europe","40-59 years",1991,"Schizophrenia",2.68393824680618
"Europe","40-59 years",1992,"Anxiety disorders",26.450810705579
"Europe","40-59 years",1992,"Bipolar disorder",5.11305585241838
"Europe","40-59 years",1992,"Depressive disorders",26.8482085676883
"Europe","40-59 years",1992,"Eating disorders",0.658904375983762
"Europe","40-59 years",1992,"Schizophrenia",2.68137444955809
"Europe","40-59 years",1993,"Anxiety disorders",26.4536250185767
"Europe","40-59 years",1993,"Bipolar disorder",5.11297852921294
"Europe","40-59 years",1993,"Depressive disorders",26.7904827519738
"Europe","40-59 years",1993,"Eating disorders",0.66018474650346
"Europe","40-59 years",1993,"Schizophrenia",2.67936553047033
"Europe","40-59 years",1994,"Anxiety disorders",26.4537516613757
"Europe","40-59 years",1994,"Bipolar disorder",5.11309129269786
"Europe","40-59 years",1994,"Depressive disorders",26.7421848317946
"Europe","40-59 years",1994,"Eating disorders",0.662790728152259
"Europe","40-59 years",1994,"Schizophrenia",2.67799533682572
"Europe","40-59 years",1995,"Anxiety disorders",26.4483823033195
"Europe","40-59 years",1995,"Bipolar disorder",5.11322916605379
"Europe","40-59 years",1995,"Depressive disorders",26.7105401303078
"Europe","40-59 years",1995,"Eating disorders",0.666019044363521
"Europe","40-59 years",1995,"Schizophrenia",2.67734270413932
"Europe","40-59 years",1996,"Anxiety disorders",26.4287794125619
"Europe","40-59 years",1996,"Bipolar disorder",5.11335942301139
"Europe","40-59 years",1996,"Depressive disorders",26.7266686448872
"Europe","40-59 years",1996,"Eating disorders",0.668886239905712
"Europe","40-59 years",1996,"Schizophrenia",2.67746035501964
"Europe","40-59 years",1997,"Anxiety disorders",26.3934013251504
"Europe","40-59 years",1997,"Bipolar disorder",5.11348808047969
"Europe","40-59 years",1997,"Depressive disorders",26.8049227405987
"Europe","40-59 years",1997,"Eating disorders",0.673443014031898
"Europe","40-59 years",1997,"Schizophrenia",2.67817969299791
"Europe","40-59 years",1998,"Anxiety disorders",26.3537360171161
"Europe","40-59 years",1998,"Bipolar disorder",5.11367859687392
"Europe","40-59 years",1998,"Depressive disorders",26.8941480652524
"Europe","40-59 years",1998,"Eating disorders",0.678100652357159
"Europe","40-59 years",1998,"Schizophrenia",2.67924185210937
"Europe","40-59 years",1999,"Anxiety disorders",26.3188908176553
"Europe","40-59 years",1999,"Bipolar disorder",5.11382575266923
"Europe","40-59 years",1999,"Depressive disorders",26.9567789807545
"Europe","40-59 years",1999,"Eating disorders",0.683941821843673
"Europe","40-59 years",1999,"Schizophrenia",2.68037786852686
"Europe","40-59 years",2000,"Anxiety disorders",26.3005005230988
"Europe","40-59 years",2000,"Bipolar disorder",5.114049682061
"Europe","40-59 years",2000,"Depressive disorders",26.9512561068502
"Europe","40-59 years",2000,"Eating disorders",0.689471615009291
"Europe","40-59 years",2000,"Schizophrenia",2.68130365071975
"Europe","40-59 years",2001,"Anxiety disorders",26.2797011001222
"Europe","40-59 years",2001,"Bipolar disorder",5.11680997141393
"Europe","40-59 years",2001,"Depressive disorders",26.8293526888291
"Europe","40-59 years",2001,"Eating disorders",0.696577454955714
"Europe","40-59 years",2001,"Schizophrenia",2.68230578326993
"Europe","40-59 years",2002,"Anxiety disorders",26.2406875109447
"Europe","40-59 years",2002,"Bipolar disorder",5.12301808479223
"Europe","40-59 years",2002,"Depressive disorders",26.6086877156201
"Europe","40-59 years",2002,"Eating disorders",0.705757272156701
"Europe","40-59 years",2002,"Schizophrenia",2.68365963633752
"Europe","40-59 years",2003,"Anxiety disorders",26.1987885467035
"Europe","40-59 years",2003,"Bipolar disorder",5.13034567013045
"Europe","40-59 years",2003,"Depressive disorders",26.3462700158065
"Europe","40-59 years",2003,"Eating disorders",0.715598850964999
"Europe","40-59 years",2003,"Schizophrenia",2.68516452533235
"Europe","40-59 years",2004,"Anxiety disorders",26.1705534531285
"Europe","40-59 years",2004,"Bipolar disorder",5.13655754142912
"Europe","40-59 years",2004,"Depressive disorders",26.1099294069558
"Europe","40-59 years",2004,"Eating disorders",0.725077003018867
"Europe","40-59 years",2004,"Schizophrenia",2.68660293954836
"Europe","40-59 years",2005,"Anxiety disorders",26.1715905968784
"Europe","40-59 years",2005,"Bipolar disorder",5.13940474569665
"Europe","40-59 years",2005,"Depressive disorders",25.9622344904345
"Europe","40-59 years",2005,"Eating disorders",0.732662701070246
"Europe","40-59 years",2005,"Schizophrenia",2.68774947684938
"Europe","40-59 years",2006,"Anxiety disorders",26.2365795001764
"Europe","40-59 years",2006,"Bipolar disorder",5.13961870940555
"Europe","40-59 years",2006,"Depressive disorders",25.8935109931778
"Europe","40-59 years",2006,"Eating disorders",0.739694457370023
"Europe","40-59 years",2006,"Schizophrenia",2.68950413457035
"Europe","40-59 years",2007,"Anxiety disorders",26.3652650062027
"Europe","40-59 years",2007,"Bipolar disorder",5.13986219975576
"Europe","40-59 years",2007,"Depressive disorders",25.8533540776661
"Europe","40-59 years",2007,"Eating disorders",0.747136599126782
"Europe","40-59 years",2007,"Schizophrenia",2.69242723677478
"Europe","40-59 years",2008,"Anxiety disorders",26.5161594194427
"Europe","40-59 years",2008,"Bipolar disorder",5.14016700274405
"Europe","40-59 years",2008,"Depressive disorders",25.8327518439286
"Europe","40-59 years",2008,"Eating disorders",0.754912652005837
"Europe","40-59 years",2008,"Schizophrenia",2.69572179243783
"Europe","40-59 years",2009,"Anxiety disorders",26.6467276060799
"Europe","40-59 years",2009,"Bipolar disorder",5.14050699229595
"Europe","40-59 years",2009,"Depressive disorders",25.8128823303949
"Europe","40-59 years",2009,"Eating disorders",0.761477906336481
"Europe","40-59 years",2009,"Schizophrenia",2.6986443898185
"Europe","40-59 years",2010,"Anxiety disorders",26.7161408129973
"Europe","40-59 years",2010,"Bipolar disorder",5.14091350342174
"Europe","40-59 years",2010,"Depressive disorders",25.7806715177967
"Europe","40-59 years",2010,"Eating disorders",0.766620263728783
"Europe","40-59 years",2010,"Schizophrenia",2.70041587761312
"Europe","40-59 years",2011,"Anxiety disorders",26.751671070845
"Europe","40-59 years",2011,"Bipolar disorder",5.14158099640139
"Europe","40-59 years",2011,"Depressive disorders",25.6934033021308
"Europe","40-59 years",2011,"Eating disorders",0.770383267107179
"Europe","40-59 years",2011,"Schizophrenia",2.70164176926993
"Europe","40-59 years",2012,"Anxiety disorders",26.7981252362477
"Europe","40-59 years",2012,"Bipolar disorder",5.14227589684519
"Europe","40-59 years",2012,"Depressive disorders",25.5456532316177
"Europe","40-59 years",2012,"Eating disorders",0.77300042174181
"Europe","40-59 years",2012,"Schizophrenia",2.70329852023133
"Europe","40-59 years",2013,"Anxiety disorders",26.8464850329226
"Europe","40-59 years",2013,"Bipolar disorder",5.143028239391
"Europe","40-59 years",2013,"Depressive disorders",25.3797517135734
"Europe","40-59 years",2013,"Eating disorders",0.775815530712488
"Europe","40-59 years",2013,"Schizophrenia",2.70509407685297
"Europe","40-59 years",2014,"Anxiety disorders",26.8858555621031
"Europe","40-59 years",2014,"Bipolar disorder",5.1436404537219
"Europe","40-59 years",2014,"Depressive disorders",25.2441336486872
"Europe","40-59 years",2014,"Eating disorders",0.778326520004105
"Europe","40-59 years",2014,"Schizophrenia",2.70676754204087
"Europe","40-59 years",2015,"Anxiety disorders",26.9060540593704
"Europe","40-59 years",2015,"Bipolar disorder",5.1439867525969
"Europe","40-59 years",2015,"Depressive disorders",25.1858399111738
"Europe","40-59 years",2015,"Eating disorders",0.781886957763383
"Europe","40-59 years",2015,"Schizophrenia",2.70805533710084
"Europe","40-59 years",2016,"Anxiety disorders",26.880755124895
"Europe","40-59 years",2016,"Bipolar disorder",5.14426476260777
"Europe","40-59 years",2016,"Depressive disorders",25.2249546034387
"Europe","40-59 years",2016,"Eating disorders",0.790089069803255
"Europe","40-59 years",2016,"Schizophrenia",2.71064194755114
"Europe","40-59 years",2017,"Anxiety disorders",26.8564532312755
"Europe","40-59 years",2017,"Bipolar disorder",5.14445241106166
"Europe","40-59 years",2017,"Depressive disorders",25.2819703643392
"Europe","40-59 years",2017,"Eating disorders",0.797762523809183
"Europe","40-59 years",2017,"Schizophrenia",2.71301431466828
"Europe","40-59 years",2018,"Anxiety disorders",26.8514596324114
"Europe","40-59 years",2018,"Bipolar disorder",5.14448349505489
"Europe","40-59 years",2018,"Depressive disorders",25.3392718861591
"Europe","40-59 years",2018,"Eating disorders",0.802201566700731
"Europe","40-59 years",2018,"Schizophrenia",2.71195045070869
"Europe","40-59 years",2019,"Anxiety disorders",26.837436986693
"Europe","40-59 years",2019,"Bipolar disorder",5.14448046876895
"Europe","40-59 years",2019,"Depressive disorders",25.4265371551328
"Europe","40-59 years",2019,"Eating disorders",0.806000077187307
"Europe","40-59 years",2019,"Schizophrenia",2.70831620054298
"Europe","60-79 years",1990,"Anxiety disorders",6.57440864530465
"Europe","60-79 years",1990,"Bipolar disorder",1.1279596040994
"Europe","60-79 years",1990,"Depressive disorders",6.9096023215905
"Europe","60-79 years",1990,"Eating disorders",0
"Europe","60-79 years",1990,"Schizophrenia",0.414231391503532
"Europe","60-79 years",1991,"Anxiety disorders",6.5744560040829
"Europe","60-79 years",1991,"Bipolar disorder",1.12893749880309
"Europe","60-79 years",1991,"Depressive disorders",6.871272286103
"Europe","60-79 years",1991,"Eating disorders",0
"Europe","60-79 years",1991,"Schizophrenia",0.413877929744795
"Europe","60-79 years",1992,"Anxiety disorders",6.57336814234677
"Europe","60-79 years",1992,"Bipolar disorder",1.12965782724854
"Europe","60-79 years",1992,"Depressive disorders",6.83816935860427
"Europe","60-79 years",1992,"Eating disorders",0
"Europe","60-79 years",1992,"Schizophrenia",0.413373887489698
"Europe","60-79 years",1993,"Anxiety disorders",6.57117556919863
"Europe","60-79 years",1993,"Bipolar disorder",1.13015945687972
"Europe","60-79 years",1993,"Depressive disorders",6.8119079373516
"Europe","60-79 years",1993,"Eating disorders",0
"Europe","60-79 years",1993,"Schizophrenia",0.412826278797668
"Europe","60-79 years",1994,"Anxiety disorders",6.56673218024505
"Europe","60-79 years",1994,"Bipolar disorder",1.1297299157307
"Europe","60-79 years",1994,"Depressive disorders",6.79168188927921
"Europe","60-79 years",1994,"Eating disorders",0
"Europe","60-79 years",1994,"Schizophrenia",0.411879222337491
"Europe","60-79 years",1995,"Anxiety disorders",6.55968879912419
"Europe","60-79 years",1995,"Bipolar disorder",1.12799809110976
"Europe","60-79 years",1995,"Depressive disorders",6.77702024857874
"Europe","60-79 years",1995,"Eating disorders",0
"Europe","60-79 years",1995,"Schizophrenia",0.410459638987955
"Europe","60-79 years",1996,"Anxiety disorders",6.54742489665678
"Europe","60-79 years",1996,"Bipolar disorder",1.12531687943349
"Europe","60-79 years",1996,"Depressive disorders",6.78037002483458
"Europe","60-79 years",1996,"Eating disorders",0
"Europe","60-79 years",1996,"Schizophrenia",0.408694649189083
"Europe","60-79 years",1997,"Anxiety disorders",6.52970190103439
"Europe","60-79 years",1997,"Bipolar disorder",1.1224873148613
"Europe","60-79 years",1997,"Depressive disorders",6.80528142880551
"Europe","60-79 years",1997,"Eating disorders",0
"Europe","60-79 years",1997,"Schizophrenia",0.407056590876384
"Europe","60-79 years",1998,"Anxiety disorders",6.51021087082438
"Europe","60-79 years",1998,"Bipolar disorder",1.11977572087806
"Europe","60-79 years",1998,"Depressive disorders",6.83493172546718
"Europe","60-79 years",1998,"Eating disorders",0
"Europe","60-79 years",1998,"Schizophrenia",0.405588603232581
"Europe","60-79 years",1999,"Anxiety disorders",6.49301327032313
"Europe","60-79 years",1999,"Bipolar disorder",1.11757762619356
"Europe","60-79 years",1999,"Depressive disorders",6.85741747808467
"Europe","60-79 years",1999,"Eating disorders",0
"Europe","60-79 years",1999,"Schizophrenia",0.404512287625232
"Europe","60-79 years",2000,"Anxiety disorders",6.48178733307809
"Europe","60-79 years",2000,"Bipolar disorder",1.1163639288589
"Europe","60-79 years",2000,"Depressive disorders",6.85673069896848
"Europe","60-79 years",2000,"Eating disorders",0
"Europe","60-79 years",2000,"Schizophrenia",0.404039194769852
"Europe","60-79 years",2001,"Anxiety disorders",6.47353570325249
"Europe","60-79 years",2001,"Bipolar disorder",1.1169038470022
"Europe","60-79 years",2001,"Depressive disorders",6.82202248266589
"Europe","60-79 years",2001,"Eating disorders",0
"Europe","60-79 years",2001,"Schizophrenia",0.403693365896507
"Europe","60-79 years",2002,"Anxiety disorders",6.46519916096741
"Europe","60-79 years",2002,"Bipolar disorder",1.11977437746178
"Europe","60-79 years",2002,"Depressive disorders",6.7604547345587
"Europe","60-79 years",2002,"Eating disorders",0
"Europe","60-79 years",2002,"Schizophrenia",0.403499151907273
"Europe","60-79 years",2003,"Anxiety disorders",6.4587033026475
"Europe","60-79 years",2003,"Bipolar disorder",1.12362588224598
"Europe","60-79 years",2003,"Depressive disorders",6.69157708929979
"Europe","60-79 years",2003,"Eating disorders",0
"Europe","60-79 years",2003,"Schizophrenia",0.403572425668511
"Europe","60-79 years",2004,"Anxiety disorders",6.45531900391994
"Europe","60-79 years",2004,"Bipolar disorder",1.12697359052783
"Europe","60-79 years",2004,"Depressive disorders",6.63055661386543
"Europe","60-79 years",2004,"Eating disorders",0
"Europe","60-79 years",2004,"Schizophrenia",0.403820757433602
"Europe","60-79 years",2005,"Anxiety disorders",6.4566352001734
"Europe","60-79 years",2005,"Bipolar disorder",1.12801310807181
"Europe","60-79 years",2005,"Depressive disorders",6.5941460922538
"Europe","60-79 years",2005,"Eating disorders",0
"Europe","60-79 years",2005,"Schizophrenia",0.403919987932403
"Europe","60-79 years",2006,"Anxiety disorders",6.47569003722714
"Europe","60-79 years",2006,"Bipolar disorder",1.1275813468897
"Europe","60-79 years",2006,"Depressive disorders",6.58499671970235
"Europe","60-79 years",2006,"Eating disorders",0
"Europe","60-79 years",2006,"Schizophrenia",0.404203520873877
"Europe","60-79 years",2007,"Anxiety disorders",6.51695127170418
"Europe","60-79 years",2007,"Bipolar disorder",1.1283252584088
"Europe","60-79 years",2007,"Depressive disorders",6.58758895968829
"Europe","60-79 years",2007,"Eating disorders",0
"Europe","60-79 years",2007,"Schizophrenia",0.405590166766716
"Europe","60-79 years",2008,"Anxiety disorders",6.56624769443314
"Europe","60-79 years",2008,"Bipolar disorder",1.12946460841365
"Europe","60-79 years",2008,"Depressive disorders",6.59484715590931
"Europe","60-79 years",2008,"Eating disorders",0
"Europe","60-79 years",2008,"Schizophrenia",0.407183335511788
"Europe","60-79 years",2009,"Anxiety disorders",6.61009041117706
"Europe","60-79 years",2009,"Bipolar disorder",1.13078737199493
"Europe","60-79 years",2009,"Depressive disorders",6.60126645222704
"Europe","60-79 years",2009,"Eating disorders",0
"Europe","60-79 years",2009,"Schizophrenia",0.408705221411143
"Europe","60-79 years",2010,"Anxiety disorders",6.63486008711431
"Europe","60-79 years",2010,"Bipolar disorder",1.13217199207908
"Europe","60-79 years",2010,"Depressive disorders",6.59720956457985
